STATUT	Order ID	Product	Quantity Ordered	Price	Order	Purchase Address
Sales_April_2019.csv	176906	27in FHD Monitor	1	150	43562	Los Angeles
Sales_April_2019.csv	176907	27in FHD Monitor	1	150	43566	Los Angeles
Sales_April_2019.csv	176908	AAA Batteries (4-pack)	1	3	43580	Seattle
Sales_April_2019.csv	176909	Wired Headphones	1	12	43577	Portland
Sales_April_2019.csv	176910	AAA Batteries (4-pack)	2	3	43574	Los Angeles
Sales_April_2019.csv	176911	AAA Batteries (4-pack)	1	3	43567	Los Angeles
Sales_April_2019.csv	176912	Apple Airpods Headphones	1	150	43580	Seattle
Sales_April_2019.csv	176913	AAA Batteries (4-pack)	1	3	43575	Atlanta
Sales_April_2019.csv	176914	Lightning Charging Cable	1	15	43556	San Francisco
Sales_April_2019.csv	176915	AAA Batteries (4-pack)	1	3	43559	Dallas
Sales_April_2019.csv	176916	34in Ultrawide Monitor	1	380	43573	San Francisco
Sales_April_2019.csv	176917	USB-C Charging Cable	1	12	43569	Boston
Sales_April_2019.csv	176918	USB-C Charging Cable	1	12	43565	Los Angeles
Sales_April_2019.csv	176919	AAA Batteries (4-pack)	1	3	43584	Boston
Sales_April_2019.csv	176920	Apple Airpods Headphones	1	150	43585	New York City
Sales_April_2019.csv	176921	Lightning Charging Cable	1	15	43579	San Francisco
Sales_April_2019.csv	176922	Bose SoundSport Headphones	1	100	43557	Los Angeles
Sales_April_2019.csv	176923	LG Washing Machine	1	600	43581	Los Angeles
Sales_April_2019.csv	176924	Bose SoundSport Headphones	1	100	43569	New York City
Sales_April_2019.csv	176925	Lightning Charging Cable	1	15	43573	New York City
Sales_April_2019.csv	176926	USB-C Charging Cable	1	12	43569	Atlanta
Sales_April_2019.csv	176927	Wired Headphones	1	12	43573	Los Angeles
Sales_April_2019.csv	176928	AAA Batteries (4-pack)	1	3	43563	San Francisco
Sales_April_2019.csv	176929	ThinkPad Laptop	1	1000	43566	Dallas
Sales_April_2019.csv	176930	USB-C Charging Cable	1	12	43570	Boston
Sales_April_2019.csv	176931	ThinkPad Laptop	1	1000	43568	New York City
Sales_April_2019.csv	176932	34in Ultrawide Monitor	1	380	43583	Seattle
Sales_April_2019.csv	176933	Flatscreen TV	1	300	43579	New York City
Sales_April_2019.csv	176934	AAA Batteries (4-pack)	1	3	43563	New York City
Sales_April_2019.csv	176935	AAA Batteries (4-pack)	1	3	43558	Dallas
Sales_April_2019.csv	176935	27in FHD Monitor	1	150	43558	Dallas
Sales_April_2019.csv	176936	Apple Airpods Headphones	1	150	43570	Boston
Sales_April_2019.csv	176937	Google Phone	1	600	43585	Los Angeles
Sales_April_2019.csv	176938	AAA Batteries (4-pack)	1	3	43584	Los Angeles
Sales_April_2019.csv	176939	AAA Batteries (4-pack)	1	3	43561	San Francisco
Sales_April_2019.csv	176940	Lightning Charging Cable	1	15	43557	Dallas
Sales_April_2019.csv	176941	27in 4K Gaming Monitor	1	390	43566	San Francisco
Sales_April_2019.csv	176942	AA Batteries (4-pack)	1	4	43567	Portland
Sales_April_2019.csv	176943	Lightning Charging Cable	1	15	43564	San Francisco
Sales_April_2019.csv	176944	Bose SoundSport Headphones	1	100	43583	Austin
Sales_April_2019.csv	176945	USB-C Charging Cable	1	12	43579	Austin
Sales_April_2019.csv	176946	Lightning Charging Cable	1	15	43582	New York City
Sales_April_2019.csv	176947	AA Batteries (4-pack)	2	4	43557	Los Angeles
Sales_April_2019.csv	176948	Wired Headphones	1	12	43581	San Francisco
Sales_April_2019.csv	176949	USB-C Charging Cable	1	12	43582	Los Angeles
Sales_April_2019.csv	176950	Lightning Charging Cable	1	15	43559	Dallas
Sales_April_2019.csv	176951	USB-C Charging Cable	2	12	43570	Boston
Sales_April_2019.csv	176952	AAA Batteries (4-pack)	1	3	43561	Los Angeles
Sales_April_2019.csv	176953	Flatscreen TV	1	300	43584	Dallas
Sales_April_2019.csv	176954	Bose SoundSport Headphones	1	100	43583	San Francisco
Sales_April_2019.csv	176955	AAA Batteries (4-pack)	1	3	43557	San Francisco
Sales_April_2019.csv	176956	AA Batteries (4-pack)	1	4	43556	Dallas
Sales_April_2019.csv	176957	Google Phone	1	600	43561	Boston
Sales_April_2019.csv	176958	Bose SoundSport Headphones	1	100	43578	Boston
Sales_April_2019.csv	176959	Wired Headphones	1	12	43563	Seattle
Sales_April_2019.csv	176960	Bose SoundSport Headphones	1	100	43563	Dallas
Sales_April_2019.csv	176961	27in FHD Monitor	1	150	43571	Portland
Sales_April_2019.csv	176962	Wired Headphones	1	12	43562	San Francisco
Sales_April_2019.csv	176963	AAA Batteries (4-pack)	2	3	43569	Los Angeles
Sales_April_2019.csv	176964	AAA Batteries (4-pack)	1	3	43560	San Francisco
Sales_April_2019.csv	176965	Lightning Charging Cable	1	15	43563	Boston
Sales_April_2019.csv	176966	Bose SoundSport Headphones	1	100	43577	Boston
Sales_April_2019.csv	176967	27in 4K Gaming Monitor	1	390	43568	Dallas
Sales_April_2019.csv	176968	Bose SoundSport Headphones	1	100	43583	Atlanta
Sales_April_2019.csv	176969	AA Batteries (4-pack)	1	4	43560	Portland
Sales_April_2019.csv	176970	Bose SoundSport Headphones	1	100	43561	Los Angeles
Sales_April_2019.csv	176971	AAA Batteries (4-pack)	1	3	43560	New York City
Sales_April_2019.csv	176972	27in FHD Monitor	1	150	43561	Seattle
Sales_April_2019.csv	176973	Wired Headphones	1	12	43559	Los Angeles
Sales_April_2019.csv	176974	ThinkPad Laptop	1	1000	43560	Seattle
Sales_April_2019.csv	176975	USB-C Charging Cable	1	12	43578	San Francisco
Sales_April_2019.csv	176975	AAA Batteries (4-pack)	1	3	43578	San Francisco
Sales_April_2019.csv	176976	27in FHD Monitor	1	150	43573	Los Angeles
Sales_April_2019.csv	176977	Bose SoundSport Headphones	1	100	43561	Portland
Sales_April_2019.csv	176978	Apple Airpods Headphones	1	150	43586	Portland
Sales_April_2019.csv	176979	AAA Batteries (4-pack)	2	3	43583	New York City
Sales_April_2019.csv	176980	Bose SoundSport Headphones	1	100	43557	Seattle
Sales_April_2019.csv	176981	Google Phone	1	600	43556	San Francisco
Sales_April_2019.csv	176982	iPhone	1	700	43569	Los Angeles
Sales_April_2019.csv	176983	AAA Batteries (4-pack)	2	3	43578	Boston
Sales_April_2019.csv	176984	Apple Airpods Headphones	1	150	43577	Portland
Sales_April_2019.csv	176985	USB-C Charging Cable	1	12	43570	New York City
Sales_April_2019.csv	176986	Apple Airpods Headphones	1	150	43567	Los Angeles
Sales_April_2019.csv	176987	AAA Batteries (4-pack)	1	3	43577	San Francisco
Sales_April_2019.csv	176988	Lightning Charging Cable	1	15	43585	Boston
Sales_April_2019.csv	176989	Google Phone	1	600	43564	Los Angeles
Sales_April_2019.csv	176989	USB-C Charging Cable	1	12	43564	Los Angeles
Sales_April_2019.csv	176990	27in FHD Monitor	1	150	43562	San Francisco
Sales_April_2019.csv	176991	Bose SoundSport Headphones	1	100	43570	San Francisco
Sales_April_2019.csv	176992	AAA Batteries (4-pack)	2	3	43570	New York City
Sales_April_2019.csv	176993	iPhone	1	700	43562	Los Angeles
Sales_April_2019.csv	176993	Wired Headphones	1	12	43562	Los Angeles
Sales_April_2019.csv	176994	Google Phone	1	600	43570	Los Angeles
Sales_April_2019.csv	176995	AA Batteries (4-pack)	2	4	43575	San Francisco
Sales_April_2019.csv	176996	Wired Headphones	1	12	43578	Atlanta
Sales_April_2019.csv	176997	AA Batteries (4-pack)	1	4	43580	New York City
Sales_April_2019.csv	176998	Bose SoundSport Headphones	1	100	43567	San Francisco
Sales_April_2019.csv	176999	Lightning Charging Cable	1	15	43583	Seattle
Sales_April_2019.csv	177000	USB-C Charging Cable	1	12	43581	Los Angeles
Sales_April_2019.csv	177001	Wired Headphones	1	12	43572	Los Angeles
Sales_April_2019.csv	177002	USB-C Charging Cable	1	12	43570	San Francisco
Sales_April_2019.csv	177003	USB-C Charging Cable	1	12	43568	San Francisco
Sales_April_2019.csv	177004	AAA Batteries (4-pack)	1	3	43579	Los Angeles
Sales_April_2019.csv	177005	Lightning Charging Cable	1	15	43583	Los Angeles
Sales_April_2019.csv	177006	34in Ultrawide Monitor	1	380	43557	Austin
Sales_April_2019.csv	177007	AAA Batteries (4-pack)	1	3	43573	Boston
Sales_April_2019.csv	177008	Apple Airpods Headphones	1	150	43560	Dallas
Sales_April_2019.csv	177009	AA Batteries (4-pack)	1	4	43579	Los Angeles
Sales_April_2019.csv	177010	Apple Airpods Headphones	1	150	43583	Dallas
Sales_April_2019.csv	177011	Wired Headphones	2	12	43566	Dallas
Sales_April_2019.csv	177012	Lightning Charging Cable	3	15	43584	New York City
Sales_April_2019.csv	177013	AAA Batteries (4-pack)	1	3	43573	Los Angeles
Sales_April_2019.csv	177014	Lightning Charging Cable	1	15	43572	Dallas
Sales_April_2019.csv	177015	Lightning Charging Cable	1	15	43581	New York City
Sales_April_2019.csv	177016	USB-C Charging Cable	1	12	43578	Seattle
Sales_April_2019.csv	177017	AAA Batteries (4-pack)	5	3	43571	New York City
Sales_April_2019.csv	177018	USB-C Charging Cable	1	12	43580	New York City
Sales_April_2019.csv	177019	USB-C Charging Cable	1	12	43575	San Francisco
Sales_April_2019.csv	177020	Macbook Pro Laptop	1	1700	43571	Seattle
Sales_April_2019.csv	177021	Bose SoundSport Headphones	1	100	43563	San Francisco
Sales_April_2019.csv	177022	iPhone	1	700	43572	Los Angeles
Sales_April_2019.csv	177022	Wired Headphones	1	12	43572	Los Angeles
Sales_April_2019.csv	177023	AAA Batteries (4-pack)	1	3	43578	New York City
Sales_April_2019.csv	177024	Bose SoundSport Headphones	1	100	43582	Los Angeles
Sales_April_2019.csv	177025	27in FHD Monitor	1	150	43561	San Francisco
Sales_April_2019.csv	177026	34in Ultrawide Monitor	1	380	43566	Austin
Sales_April_2019.csv	177027	USB-C Charging Cable	1	12	43579	San Francisco
Sales_April_2019.csv	177028	Bose SoundSport Headphones	1	100	43559	Atlanta
Sales_April_2019.csv	177029	Wired Headphones	1	12	43584	Boston
Sales_April_2019.csv	177030	USB-C Charging Cable	1	12	43558	San Francisco
Sales_April_2019.csv	177031	Apple Airpods Headphones	1	150	43580	Los Angeles
Sales_April_2019.csv	177032	iPhone	1	700	43577	San Francisco
Sales_April_2019.csv	177033	USB-C Charging Cable	1	12	43557	San Francisco
Sales_April_2019.csv	177034	USB-C Charging Cable	1	12	43585	Los Angeles
Sales_April_2019.csv	177035	Bose SoundSport Headphones	1	100	43581	Los Angeles
Sales_April_2019.csv	177036	Lightning Charging Cable	2	15	43582	San Francisco
Sales_April_2019.csv	177037	34in Ultrawide Monitor	1	380	43582	San Francisco
Sales_April_2019.csv	177038	iPhone	1	700	43558	San Francisco
Sales_April_2019.csv	177039	AAA Batteries (4-pack)	1	3	43581	San Francisco
Sales_April_2019.csv	177040	USB-C Charging Cable	1	12	43570	San Francisco
Sales_April_2019.csv	177041	Wired Headphones	1	12	43566	Atlanta
Sales_April_2019.csv	177042	Lightning Charging Cable	1	15	43579	San Francisco
Sales_April_2019.csv	177043	27in 4K Gaming Monitor	1	390	43557	New York City
Sales_April_2019.csv	177044	AA Batteries (4-pack)	1	4	43556	Atlanta
Sales_April_2019.csv	177045	Flatscreen TV	1	300	43562	New York City
Sales_April_2019.csv	177046	Vareebadd Phone	1	400	43584	Los Angeles
Sales_April_2019.csv	177047	Lightning Charging Cable	1	15	43568	New York City
Sales_April_2019.csv	177048	Bose SoundSport Headphones	1	100	43567	New York City
Sales_April_2019.csv	177049	Wired Headphones	1	12	43558	San Francisco
Sales_April_2019.csv	177050	Apple Airpods Headphones	1	150	43563	Boston
Sales_April_2019.csv	177051	Wired Headphones	2	12	43562	Boston
Sales_April_2019.csv	177052	USB-C Charging Cable	2	12	43557	San Francisco
Sales_April_2019.csv	177053	Wired Headphones	1	12	43579	Boston
Sales_April_2019.csv	177054	Apple Airpods Headphones	1	150	43564	Atlanta
Sales_April_2019.csv	177055	Lightning Charging Cable	1	15	43564	Atlanta
Sales_April_2019.csv	177056	Flatscreen TV	1	300	43575	San Francisco
Sales_April_2019.csv	177057	Bose SoundSport Headphones	1	100	43564	New York City
Sales_April_2019.csv	177058	20in Monitor	1	110	43562	Los Angeles
Sales_April_2019.csv	177059	AAA Batteries (4-pack)	1	3	43574	San Francisco
Sales_April_2019.csv	177060	AA Batteries (4-pack)	1	4	43557	Boston
Sales_April_2019.csv	177061	Bose SoundSport Headphones	1	100	43564	New York City
Sales_April_2019.csv	177062	Apple Airpods Headphones	1	150	43582	San Francisco
Sales_April_2019.csv	177063	AAA Batteries (4-pack)	1	3	43560	Los Angeles
Sales_April_2019.csv	177064	Wired Headphones	1	12	43557	Portland
Sales_April_2019.csv	177065	AAA Batteries (4-pack)	4	3	43558	Boston
Sales_April_2019.csv	177066	Macbook Pro Laptop	1	1700	43563	San Francisco
Sales_April_2019.csv	177067	Lightning Charging Cable	1	15	43579	Boston
Sales_April_2019.csv	177068	27in FHD Monitor	1	150	43557	Los Angeles
Sales_April_2019.csv	177069	iPhone	1	700	43572	Portland
Sales_April_2019.csv	177070	USB-C Charging Cable	1	12	43572	San Francisco
Sales_April_2019.csv	177071	34in Ultrawide Monitor	1	380	43577	San Francisco
Sales_April_2019.csv	177072	iPhone	1	700	43556	Portland
Sales_April_2019.csv	177073	AA Batteries (4-pack)	3	4	43556	San Francisco
Sales_April_2019.csv	177074	27in FHD Monitor	1	150	43576	Boston
Sales_April_2019.csv	177075	Bose SoundSport Headphones	1	100	43581	San Francisco
Sales_April_2019.csv	177076	Wired Headphones	1	12	43583	Los Angeles
Sales_April_2019.csv	177077	AAA Batteries (4-pack)	1	3	43565	Dallas
Sales_April_2019.csv	177078	USB-C Charging Cable	1	12	43558	Seattle
Sales_April_2019.csv	177079	Lightning Charging Cable	1	15	43583	San Francisco
Sales_April_2019.csv	177080	AAA Batteries (4-pack)	1	3	43569	Atlanta
Sales_April_2019.csv	177081	Flatscreen TV	1	300	43564	San Francisco
Sales_April_2019.csv	177082	34in Ultrawide Monitor	1	380	43567	Seattle
Sales_April_2019.csv	177083	Flatscreen TV	1	300	43567	New York City
Sales_April_2019.csv	177084	AA Batteries (4-pack)	1	4	43573	Boston
Sales_April_2019.csv	177085	iPhone	1	700	43574	New York City
Sales_April_2019.csv	177086	Lightning Charging Cable	1	15	43563	Los Angeles
Sales_April_2019.csv	177087	Wired Headphones	1	12	43582	Atlanta
Sales_April_2019.csv	177088	AAA Batteries (4-pack)	3	3	43571	Boston
Sales_April_2019.csv	177089	Apple Airpods Headphones	1	150	43565	San Francisco
Sales_April_2019.csv	177090	USB-C Charging Cable	1	12	43564	Los Angeles
Sales_April_2019.csv	177091	Apple Airpods Headphones	1	150	43560	Los Angeles
Sales_April_2019.csv	177092	AAA Batteries (4-pack)	1	3	43559	San Francisco
Sales_April_2019.csv	177093	27in FHD Monitor	1	150	43584	San Francisco
Sales_April_2019.csv	177094	Flatscreen TV	1	300	43585	Atlanta
Sales_April_2019.csv	177095	Lightning Charging Cable	1	15	43582	Atlanta
Sales_April_2019.csv	177096	USB-C Charging Cable	1	12	43561	Dallas
Sales_April_2019.csv	177097	Vareebadd Phone	1	400	43576	Los Angeles
Sales_April_2019.csv	177098	Apple Airpods Headphones	1	150	43585	Austin
Sales_April_2019.csv	177099	AA Batteries (4-pack)	1	4	43583	Austin
Sales_April_2019.csv	177100	ThinkPad Laptop	1	1000	43561	Atlanta
Sales_April_2019.csv	177101	Flatscreen TV	1	300	43564	New York City
Sales_April_2019.csv	177102	iPhone	1	700	43579	New York City
Sales_April_2019.csv	177102	27in 4K Gaming Monitor	1	390	43579	New York City
Sales_April_2019.csv	177103	ThinkPad Laptop	1	1000	43567	Portland
Sales_April_2019.csv	177104	Lightning Charging Cable	1	15	43564	Boston
Sales_April_2019.csv	177105	Bose SoundSport Headphones	1	100	43565	San Francisco
Sales_April_2019.csv	177106	USB-C Charging Cable	1	12	43556	Los Angeles
Sales_April_2019.csv	177107	Bose SoundSport Headphones	1	100	43575	Los Angeles
Sales_April_2019.csv	177108	Bose SoundSport Headphones	1	100	43583	San Francisco
Sales_April_2019.csv	177109	Bose SoundSport Headphones	1	100	43563	New York City
Sales_April_2019.csv	177110	AAA Batteries (4-pack)	2	3	43583	San Francisco
Sales_April_2019.csv	177111	USB-C Charging Cable	1	12	43570	San Francisco
Sales_April_2019.csv	177112	USB-C Charging Cable	1	12	43578	Boston
Sales_April_2019.csv	177113	20in Monitor	1	110	43557	Austin
Sales_April_2019.csv	177114	Apple Airpods Headphones	1	150	43569	Portland
Sales_April_2019.csv	177115	iPhone	1	700	43574	San Francisco
Sales_April_2019.csv	177115	Lightning Charging Cable	1	15	43574	San Francisco
Sales_April_2019.csv	177116	Bose SoundSport Headphones	1	100	43563	Los Angeles
Sales_April_2019.csv	177117	ThinkPad Laptop	1	1000	43571	San Francisco
Sales_April_2019.csv	177117	AAA Batteries (4-pack)	1	3	43571	San Francisco
Sales_April_2019.csv	177118	AA Batteries (4-pack)	1	4	43578	San Francisco
Sales_April_2019.csv	177119	Vareebadd Phone	1	400	43561	Seattle
Sales_April_2019.csv	177120	Macbook Pro Laptop	1	1700	43558	New York City
Sales_April_2019.csv	177121	Lightning Charging Cable	1	15	43578	San Francisco
Sales_April_2019.csv	177122	Apple Airpods Headphones	1	150	43585	Seattle
Sales_April_2019.csv	177123	Flatscreen TV	1	300	43564	San Francisco
Sales_April_2019.csv	177124	Lightning Charging Cable	1	15	43557	Dallas
Sales_April_2019.csv	177125	Lightning Charging Cable	1	15	43578	Austin
Sales_April_2019.csv	177126	Bose SoundSport Headphones	1	100	43583	San Francisco
Sales_April_2019.csv	177127	27in FHD Monitor	1	150	43571	Austin
Sales_April_2019.csv	177128	Flatscreen TV	1	300	43558	Los Angeles
Sales_April_2019.csv	177129	Apple Airpods Headphones	1	150	43578	San Francisco
Sales_April_2019.csv	177130	LG Washing Machine	1	600	43556	Los Angeles
Sales_April_2019.csv	177131	Lightning Charging Cable	1	15	43585	New York City
Sales_April_2019.csv	177132	27in FHD Monitor	1	150	43561	Atlanta
Sales_April_2019.csv	177133	27in FHD Monitor	1	150	43571	Los Angeles
Sales_April_2019.csv	177134	Lightning Charging Cable	1	15	43571	San Francisco
Sales_April_2019.csv	177135	iPhone	1	700	43580	Los Angeles
Sales_April_2019.csv	177136	USB-C Charging Cable	1	12	43569	Boston
Sales_April_2019.csv	177137	AA Batteries (4-pack)	1	4	43561	Los Angeles
Sales_April_2019.csv	177138	AAA Batteries (4-pack)	1	3	43569	New York City
Sales_April_2019.csv	177139	Apple Airpods Headphones	2	150	43558	San Francisco
Sales_April_2019.csv	177140	Lightning Charging Cable	1	15	43579	Seattle
Sales_April_2019.csv	177141	AAA Batteries (4-pack)	1	3	43575	San Francisco
Sales_April_2019.csv	177142	Lightning Charging Cable	1	15	43563	Boston
Sales_April_2019.csv	177143	Wired Headphones	1	12	43567	Los Angeles
Sales_April_2019.csv	177144	27in 4K Gaming Monitor	1	390	43558	Portland
Sales_April_2019.csv	177145	LG Washing Machine	1	600	43580	San Francisco
Sales_April_2019.csv	177146	Lightning Charging Cable	1	15	43562	Portland
Sales_April_2019.csv	177147	20in Monitor	1	110	43581	San Francisco
Sales_April_2019.csv	177148	USB-C Charging Cable	1	12	43561	Atlanta
Sales_April_2019.csv	177149	34in Ultrawide Monitor	1	380	43579	Dallas
Sales_April_2019.csv	177150	Wired Headphones	1	12	43582	Los Angeles
Sales_April_2019.csv	177151	ThinkPad Laptop	1	1000	43566	San Francisco
Sales_April_2019.csv	177152	ThinkPad Laptop	1	1000	43560	Los Angeles
Sales_April_2019.csv	177153	Flatscreen TV	1	300	43565	Austin
Sales_April_2019.csv	177154	AAA Batteries (4-pack)	1	3	43582	San Francisco
Sales_April_2019.csv	177155	Lightning Charging Cable	1	15	43574	Seattle
Sales_April_2019.csv	177156	Apple Airpods Headphones	1	150	43560	New York City
Sales_April_2019.csv	177157	AA Batteries (4-pack)	1	4	43569	San Francisco
Sales_April_2019.csv	177158	Lightning Charging Cable	2	15	43567	Los Angeles
Sales_April_2019.csv	177159	AAA Batteries (4-pack)	1	3	43569	Atlanta
Sales_April_2019.csv	177160	AAA Batteries (4-pack)	7	3	43581	Dallas
Sales_April_2019.csv	177161	Wired Headphones	1	12	43558	San Francisco
Sales_April_2019.csv	177162	Bose SoundSport Headphones	1	100	43577	Los Angeles
Sales_April_2019.csv	177163	Wired Headphones	1	12	43574	San Francisco
Sales_April_2019.csv	177164	Lightning Charging Cable	1	15	43573	Los Angeles
Sales_April_2019.csv	177165	Wired Headphones	1	12	43573	San Francisco
Sales_April_2019.csv	177166	Wired Headphones	1	12	43559	Boston
Sales_April_2019.csv	177167	iPhone	1	700	43583	Boston
Sales_April_2019.csv	177167	Apple Airpods Headphones	1	150	43583	Boston
